topic,student_id,writing_id,group,is_cii,cor_sent,cor_if_head,cor_if_head_lemma,cor_main_head,cor_main_aux
106,121621,202827,upper,False,"If we would do that, the children learn immediately how important and -in some cases also easy- it is to protect our environment.",do,do,learn,
106,168313,207224,upper,False,"Although this measures are necessary and urgent, all this steps could result in nothing if we do not change our way of life and the way we consume.",change,change,result,could
106,37195,207707,upper,False,"If you want to aim for solar power, I'm sure we'll can be supported by the majority of people.",want,want,want,
106,114793,235488,upper,False,"If I have to choose the appropriate source of renewable energy, I suggest we use more solar energy and the reasons to do so are presented as follows:",have,have,suggest,
106,129498,241893,upper,False,"In short, our city will have more advantages than disadvantages if we consider the benefits of hydropower.",consider,consider,have,will
106,170672,243911,upper,False,"Although the installation costs and maintenance costs (cleaning, short circuits, cracks, corrosion) are high, I assure you that the money will be worth it if you think about the benefits of this clean energy!",think,think,assure,
106,78348,306947,upper,False,"Finally, if we want our children to live on this earth, we must act right now.",want,want,act,must
106,149614,328434,upper,False,"Even if this apparently looks like the most expensive one, the city will be able to amortize the costs in just 2 years.",looks,look,looks,
106,141431,356404,upper,False,"Especially in my country, only the north is a good place for wind power, but if possible the wind power on the sea, the place is almost unlimited.",possible,possible,is,
106,141431,356404,upper,False,"If we consider about the stability of energy supply, we should use mixed energy resources.",consider,consider,use,should
106,141431,356404,upper,False,"For example, if the tide is not so strong, what should we do?",strong,strong,do,should
106,77197,3913,upper,False,"I believe that, if we use the energy with care, we can avoid the waste.",use,use,believe,
106,151967,39264,upper,False,"So if we choose this option, we will have to import it from other countries.",choose,choose,have,will
106,82478,405877,upper,False,"You could do so much for our environment, if you would like to!",like,like,do,could
106,82478,405877,upper,False,"If you produce more electricity as you need, you can sell it to the local electricity operator and also earn some extra cents!",produce,produce,sell,can
106,77740,41317,upper,False,"But I believe that if this energy has a good storage plan, it may be good enough for all the thousands of inhabitants of this city.",has,have,believe,
106,110007,47094,upper,False,"I believe, we can manage this by ourselves if we build a small wind-area on the coast, so that the whole city will be provided with electricity on a natural basis.",build,build,manage,can
106,10849,52274,upper,False,"Do you know, that our city can cut its expenses by ten percent, if it uses renewable energy sources?",uses,use,know,Do
106,62199,528738,upper,False,"If each of us does a single small thing, we could make big things together.",does,do,make,could
106,59469,548932,upper,False,"As if this campaign is successful, the next will be geared toward the female audience enjoying the hook created by this.",successful,successful,geared,will
106,130077,561076,upper,True,"Speaking specifically about the first image, which we are more interestedin, it would be perfect for us if the watch appeared on the wrist of the womans hand holding the flower.",appeared,appear,Speaking,
106,130077,561076,upper,False,"Thus, if you could consider making this change in the image, we will choose the first option for the campaign.",consider,consider,choose,will
106,111188,566484,upper,False,"From my point of view, it would be the best if we could only use renewable energy.",use,use,be,
106,31809,574536,upper,False,"Everyday, it is sunny and if we install solar panels in each home, they will absorb the sun light and transform it into electrical energy.",install,install,is,
106,87229,576072,upper,,"What I was saying, I think that we can use a slogan that shows our brand as if was too traditional.",as,as,think,
106,87229,576072,upper,False,I did not chose the first image because I think that if I looked I never will think that it was trying represent a campaign for watches.,looked,look,chose,did
106,112719,577470,upper,False,"Dear Elizabeth, I prefer the first slogan 'Century is timeless beauty and its image, please refer to the following case, this is what I have done for our campaign, if you have any suggestion, please feel free to let me know.",have,have,prefer,
106,95669,579019,upper,False,"If they keep the average consumption of the last decades, the reserves of oil and natural gas will be exhausted in 100 years and coal in 200 years.",keep,keep,exhausted,will
106,122041,582354,upper,False,Many people think that if they get expensive products it is a synonym of greatness.,get,get,think,
106,152855,603664,upper,False,"Furthermore, it would be a waste of energy if we do not use all the natural resources of Corsica, since the sun is shining all round.",use,use,be,
106,87826,618286,upper,False,"Because of this I think the man playing golf is the best image that we can use, but I disagree with the slogan, this phrase appears as if all men need do some sport to match with our watch, instead of this we should link the brand with the elegance instead of linking with sport.",do,do,think,
106,17046,645910,upper,False,"It costs a lot of money if you compare with other types of energy, but if you think in the long-run, the maintenance is low.",compare,compare,costs,
106,77792,654697,upper,False,"If the cost issue is concerned, I have to say it is also a very cheap renewable resources.",concerned,concerned,have,
106,146892,733134,upper,False,"I hope that my final election can become your brand, as the most popular all over the world and if you need more assistance, don't hesitate to contact me.%% Benjamin Hernandez.",need,need,hope,
106,121171,763559,upper,False,"If we consider our target market as a whole, we must think about an ad in which men and women recognize themselves or the dream they have in their life.",consider,consider,think,must
106,121171,763559,upper,False,"If you think my proposal is acceptable and if you want, well work together for its realization.%%",think,think,work,
106,59109,767800,upper,False,"Well, I think that if we could really convert wind energy into electricity that would be great!",convert,convert,think,
106,4260,773188,upper,False,"Ambitious people should have the feeling that wearing a Century watch is the same as driving a sports car or belonging to an exclusive golf club: if you don't wear it, you are out!",wear,wear,have,should
106,4260,773188,upper,False,"And the slogan related to the image is great: Your Century watch and you make a perfect team so, if you want to be a winner, you must have it!",want,want,is,
106,69097,789671,upper,False,"Im waiting for your answer about my choice and idea regarding the above subject, and please dont hesitate to contact me if you need anything.",need,need,waiting,m
106,154218,795324,upper,False,"Its a eye catcher, everybody will remember, if they see and read it again.",see,see,s,
106,33350,839016,upper,False,"I know it will be a costly project, especially if we want to use good quality panels and cover a large area to get maximum energy.",want,want,know,
106,33350,839016,upper,False,"So, as far as I'm concerned, solar power would be an environmentally-freindly and economically-viable way to produce renewable energy for our city in spite of its high cost, because these panels will work at least for 20 years and if we calculate the amount of energy produced by them in this period, we will realize their profitability.%%",calculate,calculate,be,
106,65815,888084,upper,False,"We can choose place with beautiful landscapes in accordance with each part of the ad, where can be recorded the TV commercials and took the pictures that will be used in magazines and newspapers or flyers if they want to.%%",want,want,choose,can
106,9939,895143,upper,False,"Furthermore, we should think about product placement on events, would be great if you could to some proposals for that.",could,could,think,should
106,9918,909988,upper,False,"If we did a campaign focused in our classical style and reliability, we will achieve our goal.",did,do,achieve,will
106,83179,911768,upper,False,If our community to cooperate we can pay the costs together and then we will benefit from the advantages that the solar power will give to us.,cooperate,cooperate,pay,can
106,169781,932313,upper,False,"Would it be great if installation of solar panels could help to use energy more effectively, e. G. For the outdoor pool with slides, energy saving lighting in rental accommodation and toilet blocks and new heat pump for the indoor swimming pool?",help,help,be,
106,101761,960453,upper,False,"To be honest, normally we're even happy if one of delivered suggestions meet our vision.",meet,meet,'re,
106,116490,972951,upper,False,"Of course, our brand is famous and recognizable, but it will be adorable if we can attract new customers.",attract,attract,is,
107,105794,1001186,upper,False,"If we construct enough dams in the valleys, we can provide cheap and sustainable electrical energy to our city.",construct,construct,provide,can
107,60754,1006333,upper,False,"I think Sao Paulo should add solar panels, even if they already have wind power.",have,have,think,
107,75688,1015650,upper,False,"Therefore, if there is any plan to change the original source from fossil oil, wind energy will be the best.",is,be,is,
107,68247,1028228,upper,False,Tidal energy matches perfectly with our needs if you take into account the simple fact that we live in a place with strong tides.,take,take,take,
107,64263,1029151,upper,False,"Even if clean energy might help global warming, total amount of saved energy by using green products will never exceed the sum of consumed energy before equipped.",help,help,exceed,will
107,122176,1029275,upper,False,"We have to teach this in the schools, because its more easy to change the minds of the kids, the old guys are more difficult, but if they look, the children do good things and they really try to change if given a good example.",look,look,have,
107,89827,1031182,upper,False,"If you compare it with other renewable energy options, we will have a very high benefit.",compare,compare,have,will
107,89827,1031182,upper,False,That would be higher than wind turbines but it is much more effective if you live in a sunny region with rare windy days.,live,live,be,
107,41575,1033876,upper,False,"Good gave us the gift, one of the best landscape in the world with the best natural resources, but if we continue treating the environment as a market we will loose everything.",continue,continue,gave,
107,25785,1033899,upper,False,"If we could buy machines that turn biomass into energy, we can light up most of the city.",buy,buy,light,can
107,25785,1033899,upper,False,"It should be awesome for the city, because our energy comes from another state, so if something happens there, it affects the electricity here.",happens,happen,be,
107,44496,108774,upper,False,"If you would like to reapply, it will be necessary to resend your personal and professional data and update your application.",like,like,like,would
107,172746,1092057,upper,False,"Second, the impact of the installation on the environment is quite low, so we could think about putting turbines in many different places without having the fear of destroying the ecosystem if we do that.",do,do,is,
107,172746,1092057,upper,False,"But I know, the cost is non-negligible ($80000), but I think if we do this, in less than ten years we should be able to reduce our cost of electricity by twice and save up more money to build new ecological facilities in town.",do,do,know,
107,172746,1092057,upper,False,"It's a bet, but I'm sure everybody here is willing to do this if this is the better way we find to reduce the footprint of our city and habitants.",way,way,'s,
107,134308,1103575,upper,False,"So the solar power would be beneficial to our city, even if solar power needs high installation costs and maintenance costs.",needs,need,be,
107,134308,1103575,upper,False,"That is if you install the solar power, you can support through subsidies, so you can see a few solar panels in our city.",install,install,support,can
107,51207,1111588,upper,False,"If we use the organic waste, we can produce energy and reduce the amount of garbage we put on the landfills.",use,use,produce,can
107,104019,1117906,upper,False,"We could install solar panels over our roofs, for example, better if you live in a place where there's lot of sun light.",live,live,install,could
107,21562,1131043,upper,False,"It would be even better if all buildings change their glass walls, so we don't need to use so much air conditioning, as glass retains all heat.",change,change,be,
107,26285,1132450,upper,False,"If we find a new methods for exploring and drilling, maybe they will last for a century.",find,find,last,will
107,165053,1145618,upper,False,"If you do not to take into account large scale HPPs, in Russia the share of renewables in electricity production is about 1%.",take,take,take,do
107,25711,1145886,upper,False,However we can ask for subsidies from the government if we decided to implement solar panels in the region.,decided,decide,ask,can
107,172462,1194064,upper,False,But the government can support you with offering money if you install it.,install,install,support,can
107,85495,1210722,upper,False,"Consequently, biomass could be the last, reasonable one, but I don't exactly know how does it works, in doing so, we can have which kind of benefits, and how much it would cost from municipal funds, if it's a number we could just neglect, we should give it a go, that's what I'm thinking of.%%",number,number,be,
107,89549,145550,upper,False,"If you would like to reapply, it will be necessary for you to resend your transcripts and update your application.",like,like,like,would
107,49080,147476,upper,False,"If you want, you are always welcome to apply for future semesters.",want,want,want,
107,143486,166706,upper,False,We will be very glad to offer to you the same position if the situation changes or if the economic crisis does not influence our company and shareholder's expectation doesn't come true.,changes,change,be,
107,154154,173859,upper,False,"So, I would be grateful if you could advise the College do not worry about Elisa Pet for awhile.",advise,advise,be,
107,173907,204276,upper,False,We will be pleased if you keep your interest in our graduate programs.,keep,keep,be,
107,65244,223858,upper,False,"If you can speak standard mandarin, it will make you more competitive in future.",speak,speak,make,will
107,65244,223858,upper,False,"If there are additional opening positions, Ill contact you.",are,be,contact,ll
107,157336,22590,upper,False,"if you want to apply for them, please resend an updated application specifying the area of knowledge which interests you.",want,want,resend,
107,157336,22590,upper,False,If you have any question just contact meby email or call my office on weekdays.,have,have,contact,
107,63060,23162,upper,False,"If you are willing to do so, please send us your transcripts and documents again, including your latest experience and updated information.",willing,willing,send,
107,114793,235489,upper,False,"If you are interested in our future applications, it will be a pleasure to have you.",interested,interested,be,
107,126675,294987,upper,False,Please find my contact details below and please to not hesitate to contact me at any time if you should have any questions.,have,have,find,
107,141431,356405,upper,False,"And if we possibly search the candidate who has the experience like yours in the future, I would like to contact you.",search,search,like,would
107,151967,39265,upper,False,"In future, we will be pleased to work with you if you like.",like,like,be,
107,151967,39265,upper,False,"If you have any questions to ask, please send it to my mail adress given below.",have,have,send,
107,83242,443515,upper,False,"What I can do is to keep your resume in my files, and if another position comes up more suitable to your skill, I will contact you.",comes,come,keep,
107,100355,45702,upper,False,"Therefore, I would like to keep your resume on file in order to contact you if a vacancy being equivalent to your qualifications could be offered.",be,be,like,would
107,100355,45702,upper,False,"If you would like to reapply, it will be necessary to resend your transcript and update your application.",like,like,like,would
107,100355,45702,upper,False,Please do not hesitate to contact me if you have any questions.,have,have,hesitate,do
107,112771,461863,upper,False,"What I can do is keep your application in my files, and if another position comes up suitable for your skills, I will contact you.",comes,come,keep,
107,164569,464567,upper,False,We will save your resume and call or write to you if we have the appropriate vacancy.,have,have,save,will
107,85045,50025,upper,False,"If you still have interest until then, please send us an email again.",have,have,send,
107,85045,50025,upper,False,"If you have any question, let me know.",have,have,let,
107,118539,54545,upper,False,"If you take some classes in that time, I am sure you will pass the next time.",take,take,take,
107,148433,546050,upper,False,The government is encouraging every family to build solar panel hot water system if the house is located at a strong sun light area.,is,be,encouraging,is
107,59469,548933,upper,False,"Even if the day be cloudy, with a sunny day, it has at least two energy.",cloudy,cloudy,has,
107,5569,549515,upper,False,If people take the energy of biomass it would help us saving money and would not pollute our environment.,take,take,help,would
107,171334,551433,upper,False,"If this is not possible, you should attend a yoga class.",possible,possible,attend,should
107,127795,558738,upper,False,"I already kept your file, if we have a position such as Human Resource assistant that is suitable for you I will contact you immediately.",have,have,kept,
107,172893,575853,upper,False,Try to do something different if it's not working.,working,work,Try,
107,172893,575853,upper,False,"If you know you don't have the time for it, that you can't do it without passing through a lot of stress, don't hesitate to say, 'Sorry, I have a lot of work to do.",know,know,hesitate,do
107,172893,575853,upper,False,"If need something, you know you can always call me, right?",need,need,know,
107,27737,576912,upper,False,"If you are not interested, we hope that you get in another university and make a name for yourself.",interested,interested,hope,
107,87864,580607,upper,False,"It will be better if you listen to your line manager carefully and try to do your best, as I believe it's the best way to gain experience and improve your career efficiently.",listen,listen,be,
107,87864,580607,upper,False,"If you feel overstressed, do some sport exercises and breathe deeply and remember always the hard and efficient work you get the experience and improvement you have.",feel,feel,do,
107,83065,58201,upper,False,If the HQ changes their decision we will certainly let you know and would be glad to have you in our friendly team.,changes,change,let,will
107,82207,582743,upper,False,"If you need any information, please do not hesitate to contact us.",need,need,hesitate,do
107,17464,585884,upper,False,Talk more often to friends and confide in them if you're not well.,well,well,Talk,
107,47438,598233,upper,False,"Then, people dont need to pay for electricity if their Solar Power produces enough power.",produces,produce,need,do
107,47438,598233,upper,False,"If the familys Solar Power doesnt produce enough electricity power for the family, the Electricity Power Company charges this family to spend the surplus.",produce,produce,charges,
107,81988,605169,upper,False,"Third, once you have shared with your team this information, you need to create a system where every day will be reviewed the progress towards the objectives and involve your team in the decision taking so they can readjust automatically if they are not doing well to get the goals.%%",doing,do,need,
107,117434,619043,upper,False,"I'm here if you need.%% Kiss, Ilara",need,need,'m,
107,105440,628253,upper,False,"These things have to begin on the part of the government to look for all things and think that one day we can finish all resources in nature and if anyone has a conscience, to do your part.",has,have,have,
107,161478,628816,upper,False,"We can implement solar power, if we do so, energy from the sun gets converted into thermal or electrical energy.",do,do,implement,can
107,161478,628816,upper,False,"We must consider the installation and maintenance cost but if we think about it, through years we will have a great benefit about it.",think,think,consider,must
107,139576,635317,upper,False,"If there are clouds surrounding your day, you can be sure that I will do my best to make the sun shine for you.",are,be,are,
107,139576,635317,upper,False,"If you think there is no healing for your pain, I will be at your side to help mending your broken heart.",think,think,think,
107,62336,636943,upper,False,But they are not reliable since no one knows whether the sun will shine tomorrow or if the wind will blow.,blow,blow,are,
107,22627,639664,upper,False,"If my calculations are right, we can produce more energy that we are consuming nowadays.",right,right,produce,can
107,15487,640642,upper,False,"Even if some of the equipment in the system is damaged, the rest can typically continue to operate.",is,be,continue,can
107,144744,647652,upper,False,"If you set your mind on dealing with stress, you will be able to conquer it in no time.",set,set,set,
107,40339,650757,upper,False,"I like the energy of the sun, as renewable source for the cities urban and rural, with out opinions about the cost if expensive or not.",expensive,expensive,like,
107,77792,654698,upper,False,"I am leaving my contact information to you, this way you can contact me if you have any questions.",have,have,leaving,am
107,16233,666056,upper,False,"My friend, I'd like to advise you that you're able to overcome this moment and you're invited, if you feel comfortable, to spend the necessary time in my home, until you feel completely recovered.",feel,feel,like,'d
107,127255,666916,upper,False,And ask for help if you really need it.,need,need,ask,
107,36758,667588,upper,False,"I mean, we have a lot of sun, at least 90% the whole year and we can use the sun's energy to transform energy to our houses, hot water, the electricity bill will be low a lot because here in Brazil most people use hot water in shower even if the weather is hot.",hot,hot,have,
107,190,678691,upper,False,If you want you can take a coffee the next time for speak about your problem.%%,want,want,take,can
107,138300,694239,upper,False,"Unfortunately, I live in a city that is very polluted, and here, a little bit is if doing to the improve our world and our health.",doing,do,live,
107,55284,70451,upper,False,"Please be aware that if you give up, you will face dangerous path of radicalism and preferably fall over to Marxism.",give,give,be,
107,55284,70451,upper,False,"What I can do for you is to recommend you to attend access courses, if you haven't done it by now.",done,do,recommend,
107,168683,715022,upper,False,"If you are experiencing this symptom you should go to a doctor for help, but I have some methods I used to handle it better and I think it can help you too.",experiencing,experience,go,should
107,21942,717670,upper,False,Please don't hesitate to contact me if you have any further questions.,have,have,hesitate,do
107,69762,721879,upper,False,"If you don't like working out, you can join us in the weekends and start to play soccer.",like,like,join,can
107,69762,721879,upper,False,I hope my words help you to face this problem and feel free to call me any time for both if you need any support or want to join us in the weekend sports.,need,need,hope,
107,89675,735539,upper,True,"If I was asked to choose which kind of renewable energy we should invest in, I would probably say wind power.",asked,ask,say,would
107,89675,735539,upper,False,"If we analyse the five different kinds of renewable energy, that is to say solar power, hydroelectricity, tidal energy, wind power and biomass, it is clear that wind power is probably the only one that could be beneficial to us at the moment.",analyse,analyse,say,
107,26464,753252,upper,False,"Fourth: if it is not possible to manage the problems with the co-workers and your boss, ask to be fired.",possible,possible,ask,
107,173354,759558,upper,False,"If you want to reduce your stress level, you''ll need to eliminate smoking and alcohol.",want,want,need,''ll
107,73338,761225,upper,False,"If you ask me, yoga is the perfect way to get rid of all your jumble.",ask,ask,ask,
107,73338,761225,upper,False,"These are only a few tips, but I hope they will help you and don't hesitate to call me if you need someone to talk to.",need,need,are,
107,121171,763560,upper,,"We all are aware that our Earth is in a great danger, but only few people are really interested in this problem and the most greater part does everything as if nothing is happening.",as,as,are,
107,121171,763560,upper,,It is as if we had finished the gasoline in our car and so we were forced to push the car.,as,as,finished,had
107,121171,763560,upper,True,"But, let's go to our topic for saying that if I were the Major of my city my slogan would be: Lets practice what we preach.",were,be,let,
107,104345,772062,upper,True,"If the government offered some financial incentives for example, more people could install the solar panels on their roofs and the energy from the sun would be converted into thermal or electrical energy for millions of people.",offered,offer,install,could
107,104345,772062,upper,False,"If in small countries such as Japan for example this kind of energy is widely used, in Brazil this kind of investment in large scale would be a successful.",is,be,used,is
107,135686,780622,upper,False,"I will open a company in a couple of months and I would like you to work with me, if you want to of course.",want,want,open,will
107,135686,780622,upper,False,"If you need some financial help to pass through this hard time, you can count on me.",need,need,count,can
107,11792,784578,upper,True,If I were you I'd start by focusing on the cause of the stress: first of all I'd try to eliminate work stress and I'd keep all the vacation time that I need.,were,be,start,'d
107,30130,784951,upper,False,"And if our society try a little more to think about using renewable energy, it would make our planet a bit better.",try,try,make,would
107,3928,787060,upper,False,"The way I look at it, if the city reaches the more than 1 million population, finding a solution becomes more difficult.",reaches,reach,becomes,
107,3928,787060,upper,False,"If it gets to more than 15 million people like in our case, it becomes almost impossible the solve the problem.",gets,get,becomes,
107,135241,791444,upper,False,Also I think that you should not hesitate to go to a doctor if you feel that you are depressed as soon as possible.,feel,feel,think,
107,135241,791444,upper,False,"If you feel you are lonely, please call us and talk about your feeling if you wish.",feel,feel,call,
107,137960,810380,upper,False,"First, I recommend it if the country has these requirements.",has,have,recommend,
107,51793,830523,upper,False,"If we could generate energy in our city, we could be more independent and make our voice heard.",generate,generate,generate,could
107,85680,830695,upper,False,"If you set your mind on dealing with stress, you will be able to conquer it in no time.",set,set,set,
107,131730,835900,upper,False,"I'm sorry to know that, but if you ever need help, I'm your guy!",need,need,'m,
107,131730,835900,upper,False,"Of course, you have to try to sleep better and have some fun with your friends, if you want we can also do something together, to free yourself from heavy thoughts.",want,want,have,
107,33350,839017,upper,False,"Believe me, if you stay working like that you'll someday run out of energy and your health will be affected.",stay,stay,Believe,
107,33350,839017,upper,False,"But believe me If you set your mind on dealing with stress, you will be able to conquer it in no time.%%",set,set,believe,
107,148694,839078,upper,False,"Certainly it could only work out if the city administration develops a cost/efficiency ratio concerning the outcome of the endeavor, e.g. if the city would be able to sell a surplus of obtained energy in a profitable way.",develops,develop,work,could
107,122000,843697,upper,False,"If each individual does their part, we can move mountains!",does,do,move,can
107,100775,854889,upper,False,"If you have any further questions about yoga or NLP, feel free to ask me.",have,have,feel,
107,49780,856868,upper,False,"Moreover, if you compare the cost between them you will recognize that solar panels are much cheaper than build a hydropower plant.",compare,compare,recognize,will
107,26859,862350,upper,False,"If you have any kind of allergy, you must visit your doctor before you start a natural treatment.",have,have,visit,must
107,26859,862350,upper,False,Try to do at least 30 min of exercise a day or practice any sport if you don't want go out to running or go to the gym.,want,want,Try,
107,26859,862350,upper,False,"So now you notice how you can improve your health, if disconformities persist, consult your doctor.",persist,persist,notice,
107,105000,872931,upper,False,If you dig deep enough you will find immense quantities of strongly heated melted earth mostly cooling away while not using it Though this time the art of using this kind of energy is difficult and dangerous many people living on mother earth will try to tame the tiger and take advantage of this natural resource without paying a penny.,dig,dig,find,will
107,44944,874426,upper,True,It would be possible if the council financed all expenses necessary for installation.%%,financed,finance,be,
107,157996,878545,upper,False,"What I can do is keep your application, and if there is another position suitable for you, I will contact you.",is,be,keep,
107,87403,879897,upper,False,Do not hesitate to delegate some of them to your colleagues and try also to speak with your boss if you think your amount of work increases too quickly.,think,think,hesitate,Do
107,148855,8923,upper,False,Only if you move to a foreign country you will be recognised for your work experience.,move,move,recognised,will
107,114676,894065,upper,False,"We have a dark long winter and due to a lack of sun it's practically impossible to use solar energy, if only a tiny part of it can be used.",be,be,have,
107,114676,894065,upper,False,"If all this money can be built for building hydro stations, it will give a profit and visible cost cutting!",be,be,give,will
107,168651,896411,upper,False,"If necessary, stay longer at the office, but finish the activity there.",necessary,necessary,stay,
107,115659,897955,upper,False,"Even if it costs a lot, my city is rich.",costs,cost,costs,
107,101883,912575,upper,False,"In my opinion , if we make a good choice, renewable energy could be a trigger for our economy.",make,make,make,
107,101883,912575,upper,False,"If we want to install solar energy, we shall invest a lot of money.",want,want,invest,shall
107,137464,931625,upper,False,"For promoting them to the future owners, it was said that they will save money if they purchase it.",purchase,purchase,said,was
107,39916,948778,upper,False,"Our city already uses the hydro-power, but we have to think of alternative ways to produce energy and the power from the San Francisco River, supplying the neighboring cities; so if Recife invests in Solar Power, the excess of energy produced can be sold to other cities.",invests,invest,uses,
107,68852,950382,upper,True,"In addition, if my city decided to use it, the high quality battery could be needed.",decided,decide,needed,could
107,87980,952114,upper,False,"If we install about 30 wind turbines, I believe that we would get enough energy to sustain our city and we would start saving money to invest in others areas, like education.",install,install,believe,
107,105562,956601,upper,False,This kind of energy is cheaper to produce if we compare with other kinds like nuclear or Hydroelectricity (because we spend a lot of money to make the dam).,compare,compare,is,
107,101761,960454,upper,False,"It needs new inventiveness and impulse, now our politicians are asked to generate innovative ideas, if they find free time to consider while quarreling with other parties.%%",find,find,needs,
107,116490,972952,upper,True,"If I were a Mayor of our city, I would use renewable energy to reduce polluting the environment.",were,be,use,would
107,156829,981915,upper,False,Other energy resources might be anticipated if the technology becomes mature.,becomes,become,anticipated,might
107,21337,994734,upper,False,"If you use solar panels, this would be extremely inefficient because of the lack of sunshine.",use,use,use,
107,21337,994734,upper,False,"If we talk about the use of biomass for conversion into energy, there is the possibility of environmental programs.",talk,talk,is,
108,105794,1001187,upper,False,"If you ask the question, usually you will receive two answers: Peking University and Tsinghua University.",ask,ask,receive,will
108,105794,1001187,upper,False,"If you love archeology, literature or physical geography, Peking University is your paradise.",love,love,love,
108,105794,1001187,upper,False,"On the contrary, if you want to be a superb engineer or architect and work in high-technology companies, undoubtedly youll choose Tsinghua University.",want,want,choose,ll
108,80879,1005678,upper,False,"Off coerce, if you have a diploma from a famous university, you have great advantage before a graduate who has a diploma of little known institute.",have,have,have,
108,64263,1029152,upper,False,"Even if companies employ graduates, they are not immediately helpful.",employ,employ,employ,
108,122176,1029276,upper,False,"I started in the college in a good local and we study well and have time to laugh and have fun, its a good school and if you compare to others particulars are good too, but when I change for the 5th series the things are change, and the level are so low, the fundamental level are really hard when I change again because the fundamental are very different in publics and in the particular, for a little bit I don't have to do again, after I studied in both, and the different are more high, in the college the things change the public colleges are really better then particulars, Brazil are a crazy country.",compare,compare,started,
108,41575,1033877,upper,False,In public schools there is a rule that if a student had bunked regularly the school during the year he/ she can be flunked out.,bunked,bunk,is,
108,41575,1033877,upper,False,While in private schools they are tested all year and if they fail in tests in the end of the year they will probably going to be flunked out.,fail,fail,tested,are
108,41575,1033877,upper,False,"Last week I did a private class with an American teacher and he said a very interesting phrase, there is no democracy if the people are not properly educated.",are,be,did,
108,110852,1053102,upper,False,Even if it is easier to attend a party when you are in university.,easier,easy,is,
108,61595,108472,upper,False,"I want you to know that I'm here for you as your best friend, if you need to talk to someone, I'm available.",need,need,want,
108,61595,108472,upper,False,"If you need any help, just feel free to let me know, I would be very glad to help you.",need,need,feel,
108,61595,108472,upper,False,"Firstly, you need to reduce your work load, say no to more work assertively, don't consider too much like if I don't do it, nobody else will do..",do,do,need,
108,172746,1092058,upper,False,"I saw that it can go up to '10 000 a year, and if you have to be studying for the next ten years, it can be worth a lot...",have,have,saw,
108,129944,1113916,upper,False,"The two teachers who explained the differences between Latin and French told us that if you are good in English, it's good to chose French and if you are good at Maths, you should chose French.",good,good,told,
108,83149,113201,upper,False,If you can make a plan in the morning of every day .,make,make,make,can
108,83149,113201,upper,False,If you can make a list and prioritize them .space,make,make,make,can
108,83149,113201,upper,False,"If you know how to use your resources , you can save a lot of time to do your interesting thing ,spaceit also can release your stress.",know,know,save,can
108,34715,117120,upper,False,"If the reform don't resolve your problem, don't worry, practice some meditation, itis easy, I can practice with you, if you want.",resolve,resolve,worry,do
108,85495,1210723,upper,False,"Normally, students in AVHS are more naughty than their counterparts in conventional school, so the risk on parent is if their child who is in AVHS would learn more bad habits.",learn,learn,are,
108,91781,127155,upper,False,"If you like , don't hesitate to call me.",like,like,hesitate,do
108,38048,15014,upper,False,"If you have problems with job, you can change now.",have,have,change,can
108,113447,165638,upper,False,"Ask for help, if it is necessary.",necessary,necessary,Ask,
108,103206,190350,upper,False,"Since I faced the same situation before , I listed some advices if you follow I am pretty sure you can get over from this situation :",follow,follow,listed,
108,168313,207226,upper,False,"Even if you are not keen on doing exercises, you should give it a try.",keen,keen,give,should
108,168313,207226,upper,False,"You might think this is a big challenge, but I assure you this is not difficult to achieve if you have goodwill.",have,have,think,might
108,37195,207709,upper,False,We are not stuck there if we dont want to be.,want,want,are,
108,37195,207709,upper,False,"If you'd like to spend a bit of time with me, do not hesitate to call me!",like,like,hesitate,do
108,67174,209081,upper,False,"Otherwise I'm here to help you and I'm sure that if you will follow my simple but useful tips, at a single glance you'll feel better.",follow,follow,'m,
108,67174,209081,upper,False,"If you get more stressed than you usually do, try some practical breathing exercises, so breathe in and breathe out for at least for 20 minutes and I'm sure you will feel like a new spring flower coming out from the last snow!",get,get,try,
108,138622,210914,upper,False,"If you do that, they'll be more sympathetic and more willing to support you.",do,do,do,
108,65244,223859,upper,False,"As for myself, if I met trouble cases at work, I talked with my friends about it.",met,meet,talked,
108,65244,223859,upper,False,"As Bill Gates said, if we mess up, go dont whine about our mistakes, learn from them.",mess,mess,go,
108,65244,223859,upper,False,Call me if you want to go with me?,want,want,Call,
108,137668,229947,upper,False,You can call me anytime if you feel sad or lonely.,feel,feel,call,can
108,62303,242655,upper,False,"Moreover, you would be better if you feel comforted and at peace entering your apartment.",feel,feel,be,
108,58419,323388,upper,False,"I know perfectly how you feel at this moment because some years ago I had gone through the same situation: you feel really alone against the world, constantly tired even if you sleep 10 hours per night.",sleep,sleep,know,
108,164395,338982,upper,False,"Everyday everyone meets very different problems and difficulties and if they aren't completely solved and adequately fenced, they could remain unsolved and join to other problems: problems at work and in private life could cause stress.",are,be,meets,
108,45019,35455,upper,False,"You can also spend time with your friends, travel with them if you can't you should go with them to a restaurant or the cinema, that would be good for you.",ca,can,spend,can
108,147164,421850,upper,False,I think it is helpful if you write a to do list and put the most important things at the top.,write,write,think,
108,147164,421850,upper,False,"If I get any time off in the next few weeks, I will come tosee you and we can talk about your problems personally.",get,get,come,will
108,144088,434481,upper,False,"Also, try to go out some time, maybe we can meet this weekend, if you're in the mood just give a call.",mood,mood,try,
